STA,stationName,country,YR,MO,DA,PRCP,MAX,MIN
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,16,0,88,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,17,T,86,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,18,0.14,87,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,19,T,85,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,20,0.03,86,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,21,T,86,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,22,0,88,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,23,0,87,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,24,0.66,83,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,25,0,87,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,26,0,87,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,27,0,87,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,28,T,89,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,29,T,87,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,30,0,88,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,8,31,T,87,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,1,0,87,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,2,T,87,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,3,0,87,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,4,0,88,73
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,5,0,88,72
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,6,0,85,72
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,7,T,85,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,8,0,89,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,9,0.08,87,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,10,T,85,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,11,0,87,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,12,T,87,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,13,0,87,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,14,0,86,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,15,0,88,72
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,16,0,88,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,17,0.07,86,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,18,T,86,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,19,0,88,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,20,0,87,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,21,0,86,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,22,0,84,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,23,0,85,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,24,0,86,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,25,0,86,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,26,0,88,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,27,0,86,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,28,0.04,86,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,29,T,88,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,9,30,0,88,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,1,0,84,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,2,0.06,84,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,3,0,90,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,4,T,88,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,5,0,86,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,6,0,84,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,7,0,89,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,8,0,84,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,9,0.01,84,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,10,0,85,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,11,0,88,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,12,0,86,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,13,0,84,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,14,0,84,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,15,0.08,88,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,16,T,87,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,17,T,88,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,18,T,84,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,19,0,87,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,20,0,89,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,21,0,88,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,22,0,86,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,23,T,86,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,24,0.02,88,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,25,0,86,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,26,T,86,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,27,0.03,82,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,28,T,83,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,29,0.07,84,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,30,0.03,85,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,10,31,0.03,86,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,1,0.08,88,62
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,2,0.02,85,65
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,3,0,89,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,4,0,86,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,5,0,86,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,6,T,85,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,7,0,85,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,8,0.07,84,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,9,T,83,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,10,0.34,80,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,11,0,80,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,12,0,87,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,13,0.03,85,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,14,0,84,69
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,15,0.14,78,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,16,0.02,84,71
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,17,0,84,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,18,0,82,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,19,1.51,78,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,20,0.01,84,70
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,21,T,84,67
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,22,0.01,85,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,23,0.14,84,68
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,24,0,85,66
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,25,0,84,63
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,26,0,82,65
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,27,0,88,64
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,28,0,86,63
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,29,0,84,62
22507,Mokuleia Field/AAF,Pacific Ocean Islands,45,11,30,0,86,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,1,0.09,77,54
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,2,0,71,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,3,0,77,53
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,4,0,76,55
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,5,0.06,72,58
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,6,0,77,58
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,7,0.05,76,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,8,0.03,78,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,9,0,77,58
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,10,0,78,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,11,0,79,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,12,0,81,56
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,13,T,76,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,14,0,74,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,15,T,77,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,16,0,81,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,17,0,81,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,18,0,80,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,19,T,76,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,20,0,76,58
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,21,0,78,54
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,22,0,79,56
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,23,0,78,57
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,24,0,75,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,25,0,76,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,26,0,80,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,27,0,81,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,28,0.24,78,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,29,0,78,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,30,0.15,74,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,1,31,0.1,80,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,1,0,81,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,2,0,81,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,3,0,81,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,4,0.07,81,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,5,0.07,72,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,6,0.23,78,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,7,0,81,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,8,0,82,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,9,0,83,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,10,T,80,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,11,T,83,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,12,T,83,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,13,1.05,80,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,14,T,77,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,15,0,74,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,16,0.15,74,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,17,0.11,75,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,18,1.11,71,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,19,0.28,70,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,20,T,71,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,21,0,71,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,22,T,71,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,23,T,70,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,24,0.02,70,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,25,0.24,70,57
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,26,0.39,69,58
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,27,0.13,73,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,2,28,T,73,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,1,T,73,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,2,0,74,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,3,0.01,76,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,4,0.13,64,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,5,0.04,65,55
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,6,T,70,55
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,7,0.32,66,57
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,8,0.34,70,55
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,9,0.21,65,57
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,10,T,66,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,11,0.17,70,59
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,12,0.06,72,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,13,0.01,72,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,14,0.41,72,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,15,T,74,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,16,0.06,74,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,17,T,71,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,18,T,74,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,19,0.38,73,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,20,0.13,74,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,21,0.03,76,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,22,T,71,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,23,0.1,72,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,24,0.49,73,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,25,0.02,74,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,26,0.09,74,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,27,0,73,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,28,T,74,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,29,0.03,71,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,30,T,72,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,3,31,T,73,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,1,T,71,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,2,0,73,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,3,0.03,75,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,4,0.06,75,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,5,2.21,75,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,6,T,71,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,7,T,72,60
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,8,T,71,58
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,9,0.01,73,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,10,0.17,74,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,11,0.08,69,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,12,T,72,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,13,T,71,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,14,0,74,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,15,T,72,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,16,T,73,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,17,0.01,73,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,18,T,74,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,19,T,74,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,20,0.05,71,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,21,0,75,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,22,0,81,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,23,0,82,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,24,0.33,75,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,25,0.01,83,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,26,0.18,77,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,27,0.02,78,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,28,0.01,75,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,29,0.02,73,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,4,30,T,75,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,1,0.02,76,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,2,0.01,76,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,3,0,77,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,4,0,75,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,5,T,77,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,6,0,76,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,7,0,76,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,8,0.02,76,62
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,9,0.08,77,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,10,0.14,77,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,11,0,81,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,12,0,83,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,13,T,83,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,14,0,82,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,15,0.05,83,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,16,0,85,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,17,0.11,81,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,18,0.02,80,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,19,0,81,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,20,0,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,21,0.01,82,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,22,0,84,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,23,0,85,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,24,0.02,81,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,25,0,81,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,26,0.05,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,27,0,86,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,28,0,83,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,29,0.35,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,30,0,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,5,31,T,82,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,1,0.01,81,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,2,0,83,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,3,0.03,84,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,4,0.02,82,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,5,T,82,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,6,T,81,63
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,7,0.04,80,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,8,0.12,78,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,9,0.02,80,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,10,0,82,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,11,T,81,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,12,0.08,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,13,0.05,80,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,14,0.03,78,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,15,0.61,77,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,16,0.09,79,61
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,17,T,83,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,18,0,86,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,19,0,83,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,20,0,82,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,21,0,82,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,22,0,82,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,23,0.02,77,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,24,0.07,78,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,25,0.15,76,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,26,0.09,78,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,27,0.03,79,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,28,T,82,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,29,0.02,84,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,6,30,0.06,83,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,1,0.02,83,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,2,T,84,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,3,T,83,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,4,0,80,71
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,5,T,80,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,6,0.12,78,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,7,0.2,78,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,8,0,79,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,9,T,80,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,10,0.05,80,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,11,0.16,82,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,12,0.09,78,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,13,T,80,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,14,T,80,71
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,15,0,82,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,16,0,83,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,17,0.02,85,66
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,18,0,85,65
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,19,T,85,64
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,20,0.05,81,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,21,0.2,81,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,22,0.03,81,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,23,0.28,83,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,24,1.44,82,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,25,0.01,85,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,26,0.02,82,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,27,0,82,72
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,28,T,82,72
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,29,0.03,82,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,30,T,82,71
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,7,31,0.01,83,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,1,0.13,79,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,2,0.02,81,67
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,3,0.07,80,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,4,T,83,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,5,T,82,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,6,T,81,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,7,0.21,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,8,0.01,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,9,0,81,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,10,T,81,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,11,T,81,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,12,0.02,82,68
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,13,0.02,83,71
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,14,T,84,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,15,0.01,83,70
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,16,T,85,69
22508,Wheeler/AFB 810.1,Pacific Ocean Islands,42,8,17,0.03,82,70
